0s - (0,0,0) - LoginPlayerState
15m40s - (33104,32538,5) - TileItemUpdate
15m40s - (33104,32538,5) - TileItemUpdate
15m40s - (33104,32538,5) - CreatureMove
15m40s - (33104,32538,5) - TileItemAdd
15m40s - (33104,32538,5) - EffectGraphical
15m40s - (33104,32538,5) - EffectGraphical
15m40s - (33104,32538,5) - TileItemUpdate
15m40s - (33104,32538,5) - CreatureMove
15m40s - (33104,32538,5) - TileItemRemove
15m40s - (33104,32538,5) - PlayerStats
15m40s - (33104,32538,5) - CreatureHealth
15m40s - (33104,32538,5) - PlayerStats
15m41s - (33104,32538,5) - CreatureMessage
15m41s - (33104,32538,5) - TileItemUpdate
15m41s - (33104,32538,5) - TileItemUpdate
15m41s - (33104,32538,5) - CreatureMove
15m42s - (33104,32538,5) - TileItemUpdate
15m42s - (33104,32538,5) - TileItemUpdate
15m42s - (33104,32538,5) - CreatureMove
15m42s - (33104,32538,5) - CreatureMove
15m42s - (33104,32538,5) - CreatureMessage
15m43s - (33104,32538,5) - TileItemUpdate
15m43s - (33104,32538,5) - TileItemUpdate
15m43s - (33104,32538,5) - CreatureMove
15m44s - (33104,32538,5) - TileItemUpdate
15m44s - (33104,32538,5) - TileItemUpdate
15m44s - (33104,32538,5) - TileItemUpdate
15m44s - (33104,32538,5) - TileItemUpdate
15m44s - (33104,32538,5) - CreatureMove
15m44s - (33104,32538,5) - CreatureMove
15m45s - (33104,32538,5) - TileItemUpdate
15m45s - (33104,32538,5) - TileItemUpdate
15m45s - (33104,32538,5) - TileItemUpdate
15m45s - (33104,32538,5) - CreatureMove
15m46s - (33104,32538,5) - TileItemUpdate
15m46s - (33104,32538,5) - TileItemUpdate
15m46s - (33104,32538,5) - CreatureMove
15m46s - (33104,32538,5) - CreatureMove
15m46s - (33104,32538,5) - PlayerStats
15m46s - (33104,32538,5) - CreatureHealth
15m46s - (33104,32538,5) - PlayerStats
15m47s - (33104,32538,5) - TileItemUpdate
15m47s - (33104,32538,5) - CreatureMove
15m48s - (33104,32538,5) - TileItemUpdate
15m48s - (33104,32538,5) - TileItemUpdate
15m48s - (33104,32538,5) - CreatureMove
15m48s - (33104,32538,5) - CreatureMove
15m49s - (33104,32538,5) - TileItemUpdate
15m49s - (33104,32538,5) - TileItemUpdate
15m49s - (33104,32538,5) - TileItemUpdate
15m49s - (33104,32538,5) - CreatureMove
15m50s - (33104,32538,5) - TileItemUpdate
15m50s - (33104,32538,5) - TileItemUpdate
15m50s - (33104,32538,5) - CreatureMove
15m50s - (33104,32538,5) - CreatureMove
15m51s - (33104,32538,5) - TileItemUpdate
15m51s - (33104,32538,5) - TileItemUpdate
15m51s - (33104,32538,5) - CreatureMove
15m52s - (33104,32538,5) - TileItemUpdate
15m52s - (33104,32538,5) - TileItemUpdate
15m52s - (33104,32538,5) - TileItemUpdate
15m52s - (33104,32538,5) - TileItemUpdate
15m52s - (33104,32538,5) - CreatureMove
15m52s - (33104,32538,5) - CreatureMove
15m52s - (33104,32538,5) - PlayerStats
15m52s - (33104,32538,5) - CreatureHealth
15m52s - (33104,32538,5) - PlayerStats
15m53s - (33104,32538,5) - TileItemUpdate
15m53s - (33104,32538,5) - TileItemUpdate
15m53s - (33104,32538,5) - TileItemUpdate
15m53s - (33104,32538,5) - CreatureMove
15m54s - (33104,32538,5) - TileItemUpdate
15m54s - (33104,32538,5) - CreatureMove
15m54s - (33104,32538,5) - Ping
15m54s - (33104,32538,5) - CreatureMove
15m55s - (33104,32538,5) - TileItemUpdate
15m55s - (33104,32538,5) - TileItemUpdate
15m55s - (33104,32538,5) - CreatureMove
15m56s - (33104,32538,5) - TileItemUpdate
15m56s - (33104,32538,5) - TileItemUpdate
15m56s - (33104,32538,5) - CreatureMove
15m56s - (33104,32538,5) - CreatureMove
15m57s - (33104,32538,5) - TileItemUpdate
15m57s - (33104,32538,5) - TileItemUpdate
15m57s - (33104,32538,5) - TileItemUpdate
15m57s - (33104,32538,5) - TileItemUpdate
15m57s - (33104,32538,5) - CreatureMove
15m58s - (33104,32538,5) - TileItemUpdate
15m58s - (33104,32538,5) - TileItemUpdate
15m58s - (33104,32538,5) - TileItemUpdate
15m58s - (33104,32538,5) - CreatureMove
15m58s - (33104,32538,5) - CreatureMove
15m58s - (33104,32538,5) - PlayerStats
15m58s - (33104,32538,5) - CreatureHealth
15m58s - (33104,32538,5) - PlayerStats
15m59s - (33104,32538,5) - TileItemUpdate
15m59s - (33104,32538,5) - TileItemUpdate
15m59s - (33104,32538,5) - TileItemUpdate
15m59s - (33104,32538,5) - CreatureMove
15m59s - (33104,32538,5) - TileItemAdd
15m59s - (33104,32538,5) - EffectGraphical
16m0s - (33104,32538,5) - TileItemUpdate
16m0s - (33104,32538,5) - TileItemUpdate
16m0s - (33104,32538,5) - CreatureMove
16m0s - (33104,32538,5) - TileItemUpdate
16m0s - (33104,32538,5) - CreatureMove
16m0s - (33104,32538,5) - EffectGraphical
16m0s - (33104,32538,5) - CreatureMove
16m1s - (33104,32538,5) - TileItemUpdate
16m1s - (33104,32538,5) - TileItemUpdate
16m1s - (33104,32538,5) - TileItemUpdate
16m1s - (33104,32538,5) - CreatureMove
16m1s - (33104,32538,5) - TileItemRemove
16m1s - (33104,32538,5) - TileItemAdd
16m1s - (33104,32538,5) - EffectGraphical
16m1s - (33104,32538,5) - EffectGraphical
16m1s - (33104,32538,5) - TileItemUpdate
16m1s - (33104,32538,5) - CreatureMove
16m2s - (33104,32538,5) - TileItemUpdate
16m2s - (33104,32538,5) - TileItemUpdate
16m2s - (33104,32538,5) - CreatureMove
16m2s - (33104,32538,5) - TileItemUpdate
16m2s - (33104,32538,5) - CreatureMove
16m2s - (33104,32538,5) - CreatureMove
16m3s - (33104,32538,5) - TileItemUpdate
16m3s - (33104,32538,5) - CreatureMove
16m3s - (33104,32538,5) - TileItemUpdate
16m3s - (33104,32538,5) - CreatureMove
16m4s - (33104,32538,5) - TileItemUpdate
16m4s - (33104,32538,5) - TileItemUpdate
16m4s - (33104,32538,5) - TileItemUpdate
16m4s - (33104,32538,5) - CreatureMove
16m4s - (33104,32538,5) - TileItemUpdate
16m4s - (33104,32538,5) - CreatureMove
16m4s - (33104,32538,5) - CreatureMove
16m4s - (33104,32538,5) - PlayerStats
16m4s - (33104,32538,5) - CreatureHealth
16m4s - (33104,32538,5) - PlayerStats
16m5s - (33104,32538,5) - TileItemUpdate
16m5s - (33104,32538,5) - TileItemUpdate
16m5s - (33104,32538,5) - CreatureMove
16m5s - (33104,32538,5) - TileItemAdd
16m5s - (33104,32538,5) - EffectGraphical
16m5s - (33104,32538,5) - EffectGraphical
16m5s - (33104,32538,5) - TileItemUpdate
16m5s - (33104,32538,5) - CreatureMove
16m6s - (33104,32538,5) - TileItemUpdate
16m6s - (33104,32538,5) - TileItemUpdate
16m6s - (33104,32538,5) - TileItemUpdate
16m6s - (33104,32538,5) - CreatureMove
16m6s - (33104,32538,5) - TileItemUpdate
16m6s - (33104,32538,5) - TileItemUpdate
16m6s - (33104,32538,5) - CreatureMove
16m6s - (33104,32538,5) - EffectGraphical
16m6s - (33104,32538,5) - CreatureMove
16m7s - (33104,32538,5) - TileItemUpdate
16m7s - (33104,32538,5) - TileItemUpdate
16m7s - (33104,32538,5) - TileItemUpdate
16m7s - (33104,32538,5) - TileItemUpdate
16m7s - (33104,32538,5) - CreatureMove
16m7s - (33104,32538,5) - TileItemUpdate
16m7s - (33104,32538,5) - CreatureMove
16m8s - (33104,32538,5) - TileItemUpdate
16m8s - (33104,32538,5) - TileItemUpdate
16m8s - (33104,32538,5) - TileItemUpdate
16m8s - (33104,32538,5) - CreatureMove
16m8s - (33104,32538,5) - TileItemUpdate
16m8s - (33104,32538,5) - CreatureMove
16m8s - (33104,32538,5) - CreatureMove
16m9s - (33104,32538,5) - TileItemUpdate
16m9s - (33104,32538,5) - TileItemUpdate
16m9s - (33104,32538,5) - TileItemUpdate
16m9s - (33104,32538,5) - CreatureMove
16m9s - (33104,32538,5) - TileItemUpdate
16m9s - (33104,32538,5) - CreatureMove
16m10s - (33104,32538,5) - TileItemUpdate
16m10s - (33104,32538,5) - TileItemUpdate
16m10s - (33104,32538,5) - TileItemUpdate
16m10s - (33104,32538,5) - TileItemUpdate
16m10s - (33104,32538,5) - CreatureMove
16m10s - (33104,32538,5) - TileItemUpdate
16m10s - (33104,32538,5) - CreatureMove
16m10s - (33104,32538,5) - CreatureMove
16m10s - (33104,32538,5) - PlayerStats
16m10s - (33104,32538,5) - CreatureHealth
16m10s - (33104,32538,5) - PlayerStats
16m11s - (33104,32538,5) - TileItemUpdate
16m11s - (33104,32538,5) - VIPLogout
16m11s - (33104,32538,5) - CreatureMove
16m11s - (33104,32538,5) - TileItemUpdate
16m11s - (33104,32538,5) - CreatureMove
16m12s - (33104,32538,5) - TileItemUpdate
16m12s - (33104,32538,5) - TileItemUpdate
16m12s - (33104,32538,5) - CreatureMove
16m12s - (33104,32538,5) - TileItemAdd
16m12s - (33104,32538,5) - EffectGraphical
16m12s - (33104,32538,5) - EffectGraphical
16m12s - (33104,32538,5) - TileItemUpdate
16m12s - (33104,32538,5) - CreatureMove
16m12s - (33104,32538,5) - CreatureMove
16m12s - (33104,32538,5) - CreatureMove
16m12s - (33104,32537,5) - MoveNorth
16m12s - (33104,32537,5) - TileItemUpdate
16m13s - (33104,32537,5) - TileItemUpdate
16m13s - (33104,32537,5) - CreatureMove
16m13s - (33104,32537,5) - CreatureMove
16m13s - (33104,32538,5) - MoveSouth
16m13s - (33104,32538,5) - TileItemUpdate
16m13s - (33104,32538,5) - TileItemUpdate
16m13s - (33104,32538,5) - CreatureMove
16m13s - (33104,32538,5) - EffectGraphical
16m14s - (33104,32538,5) - TileItemUpdate
16m14s - (33104,32538,5) - CreatureMove
16m14s - (33104,32538,5) - TileItemUpdate
16m14s - (33104,32538,5) - CreatureMove
16m14s - (33104,32538,5) - CreatureMove
16m15s - (33104,32538,5) - TileItemUpdate
16m15s - (33104,32538,5) - TileItemUpdate
16m15s - (33104,32538,5) - CreatureMessage
16m15s - (33104,32538,5) - CreatureMove
16m15s - (33104,32538,5) - CreatureSpeed
16m15s - (33104,32538,5) - EffectGraphical
16m15s - (33104,32538,5) - TileItemUpdate
16m15s - (33104,32538,5) - CreatureMove
16m15s - (33104,32538,5) - CreatureMove
16m15s - (33104,32537,5) - MoveNorth
16m15s - (33104,32537,5) - TileItemUpdate
16m16s - (33104,32537,5) - CreatureMove
16m16s - (33104,32536,5) - MoveNorth
16m16s - (33104,32536,5) - TileItemUpdate
16m16s - (33104,32536,5) - TileItemUpdate
16m16s - (33104,32536,5) - TileItemUpdate
16m16s - (33104,32536,5) - CreatureMove
16m16s - (33104,32536,5) - CreatureMessage
16m16s - (33104,32536,5) - CreatureMove
16m16s - (33104,32535,5) - MoveNorth
16m16s - (33104,32535,5) - TileItemUpdate
16m16s - (33104,32535,5) - CreatureMove
16m16s - (33104,32535,5) - CreatureMove
16m16s - (33104,32535,5) - CreatureMove
16m16s - (33104,32534,5) - MoveNorth
16m16s - (33104,32534,5) - PlayerStats
16m16s - (33104,32534,5) - CreatureHealth
16m16s - (33104,32534,5) - PlayerStats
16m16s - (33104,32534,5) - CreatureMove
16m16s - (33104,32533,5) - MoveNorth
16m17s - (33104,32533,5) - CreatureMove
16m17s - (33105,32533,5) - MoveEast
16m17s - (33105,32533,5) - TileItemUpdate
16m17s - (33105,32533,5) - TileItemUpdate
16m17s - (33105,32533,5) - TileItemUpdate
16m17s - (33105,32533,5) - TileItemUpdate
16m17s - (33105,32533,5) - CreatureMove
16m17s - (33105,32533,5) - CreatureMove
16m17s - (33105,32532,5) - MoveNorth
16m17s - (33105,32532,5) - CreatureSpeed
16m17s - (33105,32532,5) - EffectGraphical
16m17s - (33105,32532,5) - TileItemUpdate
16m17s - (33105,32532,5) - TileItemUpdate
16m17s - (33105,32532,5) - CreatureMove
16m17s - (33105,32532,5) - CreatureMove
16m17s - (33105,32531,5) - MoveNorth
16m18s - (33105,32531,5) - CreatureMove
16m18s - (33105,32530,5) - MoveNorth
16m18s - (33105,32530,5) - TileItemUpdate
16m18s - (33105,32530,5) - TileItemUpdate
16m18s - (33105,32530,5) - CreatureMove
16m18s - (33105,32530,5) - CreatureMove
16m18s - (33106,32530,5) - MoveEast
16m18s - (33106,32530,5) - TileItemUpdate
16m18s - (33106,32530,5) - CreatureMove
16m18s - (33106,32530,5) - CreatureMove
16m18s - (33106,32530,5) - TileItemAdd
16m19s - (33106,32530,5) - CreatureMove
16m19s - (33107,32530,5) - MoveEast
16m19s - (33107,32530,5) - CreatureMove
16m19s - (33108,32530,5) - MoveEast
16m19s - (33108,32530,5) - TileItemUpdate
16m19s - (33108,32530,5) - TileItemUpdate
16m19s - (33108,32530,5) - CreatureMove
16m19s - (33108,32529,5) - MoveNorth
16m19s - (33108,32529,5) - CreatureMove
16m19s - (33109,32529,5) - MoveEast
16m20s - (33109,32529,5) - CreatureMove
16m20s - (33110,32529,5) - MoveEast
16m20s - (33110,32529,5) - CreatureMove
16m20s - (33111,32530,4) - MoveFloorUp
16m20s - (33110,32530,4) - MoveWest
16m20s - (33110,32529,4) - MoveNorth
16m20s - (33110,32528,4) - MoveNorth
16m20s - (33110,32528,4) - TileItemUpdate
16m20s - (33110,32528,4) - TileItemUpdate
16m20s - (33110,32528,4) - TileItemUpdate
16m20s - (33110,32528,4) - TileItemUpdate
16m20s - (33110,32528,4) - TileItemUpdate
16m20s - (33110,32528,4) - TileItemUpdate
16m20s - (33110,32528,4) - TileItemUpdate
16m20s - (33110,32528,4) - CreatureMove
16m20s - (33110,32528,4) - CreatureMove
16m20s - (33110,32528,4) - TileItemAdd
16m20s - (33110,32528,4) - TileItemRemove
16m20s - (33110,32528,4) - CreatureMove
16m20s - (33110,32528,4) - CreatureMove
16m20s - (33110,32528,4) - CreatureMove
16m20s - (33109,32528,4) - MoveWest
16m21s - (33109,32528,4) - TileItemUpdate
16m21s - (33109,32528,4) - TileItemUpdate
16m21s - (33109,32528,4) - TileItemUpdate
16m21s - (33109,32528,4) - TileItemUpdate
16m21s - (33109,32528,4) - TileItemUpdate
16m21s - (33109,32528,4) - TileItemUpdate
16m21s - (33109,32528,4) - CreatureMove
16m21s - (33109,32528,4) - TileItemRemove
16m21s - (33109,32528,4) - CreatureMove
16m21s - (33109,32528,4) - CreatureMove
16m21s - (33109,32528,4) - CreatureMove
16m21s - (33108,32528,4) - MoveWest
16m21s - (33108,32528,4) - CreatureMove
16m21s - (33107,32528,4) - MoveWest
16m21s - (33107,32528,4) - CreatureMove
16m21s - (33107,32527,4) - MoveNorth
16m21s - (33107,32527,4) - CreatureMove
16m21s - (33108,32528,3) - MoveFloorUp
16m21s - (33107,32528,3) - MoveWest
16m21s - (33107,32527,3) - MoveNorth
16m21s - (33107,32526,3) - MoveNorth
16m21s - (33107,32526,3) - TileItemUpdate
16m21s - (33107,32526,3) - EffectGraphical
16m21s - (33107,32526,3) - EffectGraphical
16m21s - (33107,32526,3) - EffectGraphical
16m21s - (33107,32526,3) - EffectGraphical
16m21s - (33107,32526,3) - EffectGraphical
16m21s - (33107,32526,3) - EffectGraphical
16m21s - (33107,32526,3) - EffectGraphical
16m21s - (33107,32526,3) - TileItemUpdate
16m21s - (33107,32526,3) - TileItemUpdate
16m21s - (33107,32526,3) - TileItemUpdate
16m21s - (33107,32526,3) - TileItemUpdate
16m21s - (33107,32526,3) - CreatureMove
16m21s - (33107,32526,3) - CreatureMove
16m21s - (33107,32526,3) - CreatureMove
16m22s - (33107,32526,3) - TileItemUpdate
16m22s - (33107,32526,3) - TileItemUpdate
16m22s - (33107,32526,3) - TileItemUpdate
16m22s - (33107,32526,3) - TileItemUpdate
16m22s - (33107,32526,3) - CreatureMove
16m22s - (33107,32526,3) - CreatureMove
16m22s - (33107,32526,3) - CreatureMove
16m22s - (33107,32526,3) - CreatureMove
16m22s - (33107,32525,3) - MoveNorth
16m22s - (33107,32525,3) - CreatureMove
16m22s - (33106,32525,3) - MoveWest
16m22s - (33106,32525,3) - TileItemUpdate
16m22s - (33106,32525,3) - TileItemUpdate
16m22s - (33106,32525,3) - CreatureMove
16m22s - (33106,32525,3) - CreatureMove
16m22s - (33106,32525,3) - TileItemAdd
16m22s - (33106,32525,3) - EffectGraphical
16m22s - (33106,32525,3) - EffectGraphical
16m22s - (33106,32525,3) - TileItemUpdate
16m22s - (33106,32525,3) - TileItemUpdate
16m22s - (33106,32525,3) - TileItemUpdate
16m22s - (33106,32525,3) - EffectGraphical
16m22s - (33106,32525,3) - EffectGraphical
16m22s - (33106,32525,3) - EffectGraphical
16m22s - (33106,32525,3) - EffectGraphical
16m22s - (33106,32525,3) - EffectGraphical
16m22s - (33106,32525,3) - EffectGraphical
16m22s - (33106,32525,3) - TileItemUpdate
16m22s - (33106,32525,3) - CreatureHealth
16m22s - (33106,32525,3) - EffectGraphical
16m22s - (33106,32525,3) - TileItemUpdate
16m22s - (33106,32525,3) - TileItemUpdate
16m22s - (33106,32525,3) - TileItemUpdate
16m22s - (33106,32525,3) - CreatureMove
16m22s - (33106,32525,3) - CreatureMove
16m22s - (33106,32525,3) - CreatureMove
16m22s - (33106,32525,3) - PlayerStats
16m22s - (33106,32525,3) - CreatureHealth
16m22s - (33106,32525,3) - PlayerStats
16m23s - (33106,32525,3) - TileItemUpdate
16m23s - (33106,32525,3) - TileItemUpdate
16m23s - (33106,32525,3) - CreatureMove
16m23s - (33106,32525,3) - CreatureMove
16m23s - (33105,32525,3) - MoveWest
16m23s - (33105,32525,3) - CreatureMove
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - CreatureMove
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - CreatureMove
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - EffectGraphical
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - TileItemUpdate
16m23s - (33105,32525,3) - CreatureMove
16m23s - (33105,32525,3) - CreatureMove
16m23s - (33105,32525,3) - CreatureMove
16m24s - (33105,32525,3) - TileItemUpdate
16m24s - (33105,32525,3) - CreatureMove
16m24s - (33105,32525,3) - CreatureMove
16m24s - (33105,32525,3) - CreatureMove
16m24s - (33105,32525,3) - CreatureMove
16m24s - (33104,32525,3) - MoveWest
16m24s - (33104,32525,3) - CreatureMove
16m24s - (33104,32525,3) - CreatureMove
16m24s - (33103,32525,3) - MoveWest
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - CreatureMove
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - CreatureMove
16m24s - (33103,32525,3) - CreatureMove
16m24s - (33103,32525,3) - CreatureMove
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - EffectGraphical
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - TileItemUpdate
16m24s - (33103,32525,3) - CreatureMove
16m24s - (33103,32525,3) - CreatureMove
16m24s - (33103,32525,3) - CreatureMove
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - CreatureMove
16m25s - (33103,32525,3) - CreatureMove
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - CreatureMove
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemRemove
16m25s - (33103,32525,3) - CreatureMove
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - TileItemUpdate
16m25s - (33103,32525,3) - CreatureMove
16m25s - (33103,32525,3) - CreatureMove
16m25s - (33103,32525,3) - CreatureMove
16m26s - (33103,32525,3) - CreatureMove
16m26s - (33104,32525,3) - MoveEast
16m26s - (33104,32525,3) - TileItemUpdate
16m26s - (33104,32525,3) - TileItemUpdate
16m26s - (33104,32525,3) - CreatureMove
16m26s - (33104,32525,3) - TileItemRemove
16m26s - (33104,32525,3) - CreatureMove
16m26s - (33104,32525,3) - CreatureMove
16m26s - (33104,32525,3) - CreatureMove
16m26s - (33105,32525,3) - MoveEast
16m26s - (33105,32525,3) - CreatureMove
16m26s - (33106,32525,3) - MoveEast
16m26s - (33106,32525,3) - TileItemUpdate
16m26s - (33106,32525,3) - TileItemUpdate
16m26s - (33106,32525,3) - CreatureMove
16m26s - (33106,32525,3) - CreatureMove
16m26s - (33106,32525,3) - TileItemAdd
16m26s - (33106,32525,3) - EffectGraphical
16m26s - (33106,32525,3) - EffectGraphical
16m26s - (33106,32525,3) - TileItemUpdate
16m26s - (33106,32525,3) - TileItemUpdate
16m26s - (33106,32525,3) - TileItemUpdate
16m26s - (33106,32525,3) - TileItemUpdate
16m26s - (33106,32525,3) - TileItemUpdate
16m26s - (33106,32525,3) - CreatureMove
16m26s - (33106,32525,3) - CreatureMove
16m26s - (33106,32525,3) - CreatureMove
16m26s - (33106,32525,3) - CreatureMove
16m26s - (33107,32525,3) - MoveEast
16m27s - (33107,32525,3) - CreatureMove
16m27s - (33108,32525,3) - MoveEast
16m27s - (33108,32525,3) - TileItemUpdate
16m27s - (33108,32525,3) - TileItemUpdate
16m27s - (33108,32525,3) - CreatureMove
16m27s - (33108,32525,3) - CreatureMove
16m27s - (33109,32525,3) - MoveEast
16m27s - (33109,32525,3) - CreatureMove
16m27s - (33110,32526,2) - MoveFloorUp
16m27s - (33109,32526,2) - MoveWest
16m27s - (33109,32525,2) - MoveNorth
16m27s - (33109,32524,2) - MoveNorth
16m27s - (33109,32524,2) - CreatureMove
16m27s - (33109,32524,2) - CreatureMove
16m27s - (33108,32524,2) - MoveWest
16m28s - (33108,32524,2) - CreatureMove
16m28s - (33108,32524,2) - CreatureMove
16m28s - (33108,32524,2) - CreatureMove
16m28s - (33108,32524,2) - CreatureMove
16m28s - (33107,32524,2) - MoveWest
16m28s - (33107,32524,2) - CreatureMove
16m28s - (33107,32524,2) - PlayerStats
16m28s - (33107,32524,2) - CreatureHealth
16m28s - (33107,32524,2) - PlayerStats
16m29s - (33107,32524,2) - CreatureMove
16m29s - (33107,32525,2) - MoveSouth
16m29s - (33107,32525,2) - CreatureMove
16m29s - (33107,32526,2) - MoveSouth
16m29s - (33107,32526,2) - CreatureMove
16m29s - (33107,32527,2) - MoveSouth
16m29s - (33107,32527,2) - CreatureMove
16m29s - (33107,32527,2) - CreatureMove
16m30s - (33107,32527,2) - CreatureMove
16m30s - (33108,32527,2) - MoveEast
16m30s - (33108,32527,2) - CreatureMove
16m30s - (33108,32528,2) - MoveSouth
16m30s - (33108,32528,2) - TileItemAdd
16m30s - (33108,32528,2) - TileItemUpdate
16m30s - (33108,32528,2) - TileItemUpdate
16m30s - (33108,32528,2) - CreatureMove
16m30s - (33108,32528,2) - TileItemUpdate
16m30s - (33108,32528,2) - TileItemUpdate
16m30s - (33108,32528,2) - TileItemUpdate
16m30s - (33108,32528,2) - TileItemUpdate
16m30s - (33108,32528,2) - CreatureMove
16m30s - (33108,32528,2) - CreatureMove
16m30s - (33108,32528,2) - CreatureMove
16m30s - (33109,32528,2) - MoveEast
16m30s - (33109,32528,2) - TileItemRemove
16m30s - (33109,32528,2) - CreatureMove
16m30s - (33110,32528,2) - MoveEast
16m30s - (33110,32528,2) - CreatureMove
16m30s - (33110,32528,2) - TileItemUpdate
16m30s - (33110,32528,2) - TileItemUpdate
16m30s - (33110,32528,2) - TileItemUpdate
16m30s - (33110,32528,2) - CreatureMove
16m31s - (33110,32528,2) - CreatureMove
16m31s - (33110,32527,2) - MoveNorth
16m31s - (33110,32527,2) - CreatureMove
16m31s - (33111,32528,1) - MoveFloorUp
16m31s - (33110,32528,1) - MoveWest
16m31s - (33110,32527,1) - MoveNorth
16m31s - (33110,32526,1) - MoveNorth
16m31s - (33110,32526,1) - CreatureMove
16m31s - (33109,32526,1) - MoveWest
16m31s - (33109,32526,1) - CreatureMove
16m31s - (33109,32526,1) - CreatureMove
16m31s - (33108,32526,1) - MoveWest
16m32s - (33108,32526,1) - TileItemUpdate
16m32s - (33108,32526,1) - TileItemUpdate
16m32s - (33108,32526,1) - TileItemUpdate
16m32s - (33108,32526,1) - CreatureMove
16m32s - (33108,32526,1) - TileItemRemove
16m32s - (33108,32526,1) - CreatureMove
16m32s - (33108,32526,1) - CreatureMove
16m32s - (33108,32526,1) - CreatureMove
16m32s - (33108,32526,1) - CreatureMove
16m32s - (33107,32526,1) - MoveWest
16m32s - (33107,32526,1) - CreatureMove
16m32s - (33107,32526,1) - CreatureMove
16m32s - (33107,32527,1) - MoveSouth
16m33s - (33107,32527,1) - TileItemUpdate
16m33s - (33107,32527,1) - TileItemUpdate
16m33s - (33107,32527,1) - TileItemUpdate
16m33s - (33107,32527,1) - TileItemUpdate
16m33s - (33107,32527,1) - TileItemUpdate
16m33s - (33107,32527,1) - TileItemUpdate
16m33s - (33107,32527,1) - CreatureMove
16m33s - (33107,32527,1) - CreatureMove
16m33s - (33107,32527,1) - CreatureMove
16m33s - (33106,32527,1) - MoveWest
16m33s - (33106,32527,1) - CreatureMove
16m33s - (33105,32527,1) - MoveWest
16m33s - (33105,32527,1) - CreatureMove
16m33s - (33105,32527,1) - TileItemUpdate
16m33s - (33105,32527,1) - EffectGraphical
16m33s - (33105,32527,1) - EffectGraphical
16m33s - (33105,32527,1) - EffectGraphical
16m33s - (33105,32527,1) - EffectGraphical
16m33s - (33105,32527,1) - TileItemUpdate
16m33s - (33105,32527,1) - CreatureMove
16m33s - (33105,32527,1) - TileItemUpdate
16m33s - (33105,32527,1) - TileItemUpdate
16m33s - (33105,32527,1) - CreatureMove
16m33s - (33105,32527,1) - CreatureMove
16m33s - (33104,32527,1) - MoveWest
16m33s - (33104,32527,1) - TileItemUpdate
16m33s - (33104,32527,1) - TileItemUpdate
16m33s - (33104,32527,1) - TileItemUpdate
16m33s - (33104,32527,1) - TileItemUpdate
16m33s - (33104,32527,1) - TileItemUpdate
16m33s - (33104,32527,1) - TileItemUpdate
16m33s - (33104,32527,1) - CreatureMove
16m33s - (33104,32527,1) - CreatureMove
16m34s - (33104,32527,1) - CreatureMessage
16m34s - (33104,32527,1) - TileItemUpdate
16m34s - (33104,32527,1) - TileItemUpdate
16m34s - (33104,32527,1) - TileItemUpdate
16m34s - (33104,32527,1) - TileItemUpdate
16m34s - (33104,32527,1) - TileItemUpdate
16m34s - (33104,32527,1) - TileItemUpdate
